filename	acq_time	operator	randstr
func/sub-34_task-feature_dir-AP_run-01_bold.nii.gz	2019-11-21T14:31:34.382500	n/a	3eba054e
func/sub-34_task-feature_dir-AP_run-02_bold.nii.gz	2019-11-21T14:39:53.525000	n/a	b7a79242
func/sub-34_task-feature_dir-AP_run-03_bold.nii.gz	2019-11-21T14:48:18.620000	n/a	ba16287b
func/sub-34_task-feature_dir-AP_run-04_bold.nii.gz	2019-11-21T14:56:40.047500	n/a	d2a55ac8
func/sub-34_task-response_dir-AP_run-01_bold.nii.gz	2019-11-21T15:05:37.767500	n/a	1053ed15
func/sub-34_task-response_dir-AP_run-02_bold.nii.gz	2019-11-21T15:18:00.822500	n/a	57cfe642
func/sub-34_task-dimension_dir-AP_run-01_bold.nii.gz	2019-11-22T14:54:41.077500	n/a	688cebfa
func/sub-34_task-dimension_dir-AP_run-02_bold.nii.gz	2019-11-22T15:10:34.917500	n/a	86dd6571
anat/sub-34_T1w.nii.gz	2019-11-22T15:25:28.940000	n/a	443150a2
