filename	acq_time	operator	randstr
func/sub-07_task-dimension_dir-AP_run-01_bold.nii.gz	2019-08-29T09:02:06.102500	n/a	b53c6e2c
func/sub-07_task-dimension_dir-AP_run-02_bold.nii.gz	2019-08-29T09:18:42.037500	n/a	43b06d48
func/sub-07_task-feature_dir-AP_run-01_bold.nii.gz	2019-08-29T09:35:19.372500	n/a	48480f73
func/sub-07_task-feature_dir-AP_run-02_bold.nii.gz	2019-08-29T09:44:07.775000	n/a	31d628cd
func/sub-07_task-feature_dir-AP_run-03_bold.nii.gz	2019-08-29T09:52:39.500000	n/a	970036e9
func/sub-07_task-feature_dir-AP_run-04_bold.nii.gz	2019-08-29T10:01:21.420000	n/a	05f84766
func/sub-07_task-response_dir-AP_run-01_bold.nii.gz	2019-08-30T09:28:42.022500	n/a	b0d9bbf2
func/sub-07_task-response_dir-AP_run-02_bold.nii.gz	2019-08-30T09:41:08.920000	n/a	eef8d937
anat/sub-07_T1w.nii.gz	2019-08-30T09:53:21.217500	n/a	ac7ce29f
